order_id,product_id,quantity
109436,39,0
109437,56,1
109437,86,2
109438,75,0
109438,36,2
109439,87,1
109439,43,1
109439,50,2
109440,81,1
109440,17,1
109440,106,2
109441,106,1
109442,13,1
109442,3,1
109443,99,1
109443,5,2
109443,120,1
109444,10,0
109445,99,2
109445,83,1
109445,13,1
109446,89,2
109447,28,2
109447,49,1
109448,53,2
109449,21,2
109449,48,2
109449,93,1
109450,9,2
109451,109,1
109451,53,1
109451,42,2
109452,34,1
109452,78,1
109453,9,1
109453,113,2
109454,88,2
109455,59,1
109456,24,2
109456,33,0
109457,92,0
109458,34,2
109459,70,1
109459,26,1
109460,61,1
109461,27,1
109462,106,1
109462,83,1
109463,45,2
109464,76,1
109464,14,1
109464,69,1
109465,72,1
109466,39,1
109467,46,2
109467,57,2
109468,76,2
109469,107,1
109469,50,1
109470,84,1
109471,57,1
109471,53,1
109472,98,1
109473,116,1
109473,24,1
109473,51,1
109474,69,1
109475,11,2
109475,27,2
109476,38,2
109476,72,1
109476,63,1
109477,81,1
109478,89,0
109478,114,1
109478,51,2
109479,50,1
109479,116,1
109479,112,2
109480,115,1
109480,84,1
109480,104,1
109481,87,2
109482,80,1
109483,95,1
109483,108,1
109484,20,1
109484,69,1
109484,22,1
109485,17,2
109485,108,1
109485,94,1
109486,42,0
109487,103,1
109487,77,2
109487,92,1
109488,94,1
109488,102,1
109488,71,2
109489,98,1
109490,60,1
109490,20,2
109491,15,1
109492,11,1
109492,56,1
109493,85,1
109494,66,2
109494,46,1
109495,108,1
109495,60,1
109496,93,1
109496,80,2
109496,52,2
109497,21,1
109497,23,2
109497,67,1
109498,82,2
109498,31,1
109499,41,1
109500,113,1
109500,48,1
109501,51,1
109501,86,1
109502,39,1
109502,45,1
109503,29,0
109504,80,1
109505,81,1
109505,106,1
109506,24,1
109506,10,1
109507,33,1
109508,36,1
109508,48,1
109508,84,1
109509,29,1
109509,76,1
109509,46,2
109510,10,2
109511,40,1
109511,114,1
109512,100,2
109512,101,1
109513,81,1
109514,29,1
109514,59,2
109514,64,2
109515,43,2
109516,15,1
109516,81,2
109517,73,1
109517,104,1
109518,45,1
109518,120,1
109518,84,1
109519,34,2
109519,36,2
109519,82,1
109520,69,0
109520,47,2
109520,38,2
109521,12,2
109521,102,1
109522,75,1
109523,18,1
109523,21,1
109524,45,1
109524,90,1
109525,86,2
109526,57,1
109527,55,2
109527,64,1
109527,16,1
109528,73,1
109528,45,1
109528,64,1
109529,26,1
109530,107,1
109531,54,1
109531,79,1
109532,35,1
109532,54,2
109533,58,1
109534,31,1
109534,116,1
109534,23,1
109535,76,1
109535,108,2
109536,106,1
109537,99,2
109537,59,1
109537,57,1
109538,18,1
109538,74,1
109539,58,1
109539,4,1
109540,61,2
109540,42,2
109540,115,1
109541,15,2
109541,120,1
109542,30,2
109542,67,1
109543,58,1
109543,78,1
109544,82,2
109544,74,0
109545,35,0
109545,92,1
109546,97,1
109546,41,1
109547,73,1
109547,34,1
109547,41,2
109548,49,2
109549,5,2
109550,2,2
109551,77,2
109551,70,1
109552,32,1
109553,94,1
109553,62,0
109553,52,1
109554,20,1
109554,57,1
109555,83,2
109555,120,1
109556,38,1
109556,15,2
109556,37,2
109557,51,1
109557,46,1
109558,106,1
109558,37,1
109558,99,1
109559,19,1
109560,75,1
109560,90,1
109560,37,1
109561,110,2
109561,42,1
109562,81,1
109562,53,1
109563,57,2
109564,1,1
109564,115,1
109565,108,2
109565,119,1
109565,6,1
109566,76,1
109566,65,1
109566,102,2
109567,89,1
109567,108,1
109568,64,1
109568,96,1
109569,38,2
109569,7,1
109570,98,1
109570,93,2
109571,72,2
109571,42,1
109571,28,1
109572,95,1
109573,11,1
109573,26,1
109573,50,1
109574,120,1
109574,67,2
109574,34,2
109575,103,1
109576,65,1
109577,1,1
109577,5,2
109577,19,1
109578,112,1
109578,82,1
109579,11,1
109579,80,1
109579,97,1
109580,10,1
109581,63,2
109582,36,1
109582,40,2
109583,22,1
109584,81,1
109584,33,2
109584,13,2
109585,43,2
109586,1,1
109587,117,1
109587,45,1
109587,39,1
109588,38,1
109589,111,0
109589,88,1
109589,109,1
109590,111,1
109590,103,1
109590,94,1
109591,7,1
109591,76,1
109592,90,1
109592,20,2
109592,13,1
109593,14,1
109594,59,1
109594,10,1
109594,37,2
109595,25,1
109595,52,2
109595,55,2
109596,57,1
109597,94,1
109597,17,1
109598,37,1
109598,48,1
109599,76,2
109599,93,1
109599,68,1
109600,105,1
109601,35,2
109602,60,1
109602,66,2
109602,103,0
109603,85,0
109603,2,1
109603,40,1
109604,86,1
109605,63,1
109605,108,1
109605,103,1
109606,23,1
109606,12,1
109607,3,1
109607,7,1
109607,105,1
109608,15,1
109608,23,2
109609,29,1
109609,54,1
109609,10,1
109610,86,1
109610,10,1
109610,25,1
109611,36,2
109611,59,1
109612,107,2
109612,104,1
109612,42,2
109613,107,1
109613,118,2
109614,1,2
109614,93,2
109614,64,2
109615,2,1
109615,32,2
109616,50,1
109616,40,1
109616,31,1
109617,32,1
109617,25,1
109617,54,1
109618,109,2
109618,30,2
109618,111,1
109619,117,1
109619,15,2
109620,23,1
109620,67,1
109620,38,0
109621,29,2
109621,38,1
109621,1,2
109622,2,2
109622,95,1
109622,99,1
109623,11,1
109623,16,0
109623,8,2
109624,58,1
109624,15,2
109624,96,1
109625,110,1
109625,75,1
109625,75,2
109626,38,2
109626,22,1
109627,56,1
109628,106,1
109629,106,1
109630,21,1
109630,64,1
109631,88,1
109631,82,1
109631,6,1
109632,60,1
109632,49,1
109632,111,1
109633,106,2
109633,105,1
109633,31,1
109634,78,1
109635,4,1
109635,84,1
109636,71,1
109636,6,1
109636,43,1
109637,105,2
109638,45,1
109638,95,2
109639,108,2
109640,84,1
109640,82,1
109641,80,1
109641,14,1
109641,65,1
109642,7,2
109642,35,1
109643,110,1
109643,9,1
109644,25,1
109644,13,2
109644,77,1
109645,8,1
109645,7,1
109645,113,1
109646,51,1
109647,2,2
109648,94,2
109649,61,2
109650,2,1
109651,86,2
109651,84,1
109652,73,1
109652,19,1
109653,5,2
109653,104,1
109654,119,1
109655,75,1
109655,92,1
109655,62,1
109656,77,2
109656,52,1
109656,113,1
109657,95,1
109658,120,1
109659,37,1
109659,98,1
109659,103,1
109660,11,1
109660,27,1
109660,24,1
109661,36,1
109662,35,1
109663,98,1
109664,69,1
109664,84,1
109664,75,1
109665,117,1
109665,68,1
109666,89,2
109667,49,1
109667,1,1
109667,82,2
109668,116,1
109668,90,1
109668,46,1
109669,48,1
109669,17,1
109669,56,1
109670,98,1
109671,85,1
109671,33,1
109672,80,1
109672,30,1
109672,97,1
109673,53,2
109673,53,1
109674,45,1
109674,2,2
109675,13,1
109676,91,2
109676,87,1
109676,96,1
109677,24,1
109677,103,1
109678,6,1
109678,57,2
109679,49,1
109679,35,2
109680,27,1
109680,78,0
109681,37,1
109682,85,1
109682,104,1
109682,109,1
109683,58,0
109684,41,2
109685,9,1
109685,29,1
109685,109,2
109686,91,1
109687,3,1
109688,109,1
109689,98,1
109690,39,2
109690,84,1
109690,92,2
109691,46,1
109692,53,1
109692,89,0
109692,31,1
109693,86,0
109693,22,1
109693,73,1
109694,65,1
109694,21,1
109695,2,1
109696,2,0
109696,2,1
109696,11,1
109697,76,1
109697,49,1
109697,53,1
109698,106,1
109698,37,0
109698,116,1
109699,29,2
109699,90,2
109700,51,1
109701,14,1
109702,39,2
109702,38,2
109702,54,1
109703,12,1
109704,65,1
109705,96,2
109706,37,1
109706,48,1
109707,81,1
109707,84,1
109708,24,1
109709,8,2
109709,37,1
109709,6,0
109710,103,2
109711,8,1
109711,92,2
109711,49,1
109712,26,2
109713,55,1
109713,44,0
109713,48,2
109714,26,1
109714,11,2
109714,118,2
109715,91,2
109715,69,1
109716,56,1
109716,74,2
109716,51,1
109717,96,1
109717,48,2
109718,54,1
109718,46,1
109718,89,2
109719,78,1
109720,88,1
109720,106,2
109721,79,1
109721,52,1
109722,118,1
109722,34,1
109723,35,1
109724,116,0
109724,102,1
109725,16,1
109726,81,1
109727,31,1
109728,101,1
109729,71,2
109729,74,1
109730,12,2
109730,61,1
109731,115,1
109731,19,2
109732,103,2
109732,21,1
109732,22,2
109733,77,2
109733,35,1
109733,59,2
109734,27,1
109735,76,2
109736,13,1
109737,118,1
109738,113,2
109738,34,0
109739,25,1
109739,109,2
109740,27,1
109740,44,1
109740,71,1
109741,116,1
109742,86,1
109742,50,1
109742,8,1
109743,91,2
109743,105,2
109744,52,1
109745,56,2
109745,35,2
109745,63,1
109746,115,1
109747,54,2
109747,108,0
109747,81,2
109748,40,0
109748,75,1
109749,38,1
109750,86,1
109751,64,1
109752,66,1
109752,12,1
109752,46,2
109753,56,1
109753,68,1
109753,69,1
109754,20,1
109754,65,1
109754,15,1
109755,107,1
109755,12,2
109756,79,1
109757,69,0
109758,73,0
109758,38,2
109758,110,1
109759,103,1
109759,49,1
109760,19,1
109760,106,2
109760,96,1
109761,75,1
109761,116,1
109761,37,1
109762,30,2
109762,118,1
109762,47,2
109763,68,1
109763,13,1
109764,90,1
109765,17,2
109765,93,1
109766,37,1
109766,50,1
109767,69,1
109767,91,2
109767,36,1
109768,98,1
109768,21,1
109768,9,1
109769,9,2
109769,55,1
109770,44,1
109770,69,1
109770,120,1
109771,107,1
109772,83,1
109773,15,1
109774,89,1
109774,21,2
109775,78,1
109776,80,1
109777,106,1
109777,28,2
109777,42,2
109778,117,1
109779,90,1
109779,98,1
109779,120,2
109780,99,1
109781,53,1
109781,44,1
109782,112,2
109783,12,1
109784,79,1
109784,56,1
109785,14,2
109785,107,1
109785,2,1
109786,85,1
109786,67,1
109786,40,1
109787,44,1
109787,62,1
109787,1,2
109788,14,1
109788,70,1
109789,11,1
109789,96,1
109789,56,1
109790,91,1
109791,45,2
109791,85,2
109792,26,1
109792,8,1
109793,46,1
109793,93,1
109793,108,1
109794,70,1
109794,13,2
109794,17,1
109795,97,1
109795,58,1
109795,113,1
109796,60,1
109797,32,2
109798,78,1
109798,8,1
109798,90,1
109799,45,1
109799,104,1
109800,95,1
109800,16,2
109800,116,1
109801,76,1
109801,87,1
109802,83,1
109802,52,1
109802,68,1
109803,20,1
109803,105,1
109804,10,1
109804,56,2
109804,22,1
109805,88,1
109806,2,1
109806,64,1
109806,44,1
109807,10,1
109808,9,1
109808,100,2
109809,59,1
109809,117,1
109810,76,2
109810,91,2
109811,40,1
109812,45,1
109813,61,2
109814,120,1
109814,101,2
109815,7,1
109815,99,2
109816,70,2
109816,54,1
109816,87,2
109817,60,2
109818,105,1
109818,26,1
109819,61,1
109819,59,0
109820,66,1
109820,39,1
109820,28,1
109821,12,2
109822,81,1
109822,58,1
109822,39,1
109823,62,1
109824,26,1
109825,26,2
109826,11,1
109826,59,1
109826,98,2
109827,104,1
109827,80,1
109828,48,1
109828,10,1
109828,89,1
109829,66,1
109830,15,2
109830,107,1
109830,38,1
109831,119,1
109832,60,1
109832,89,1
109833,103,1
109833,27,1
109833,62,1
109834,114,1
109834,33,2
109834,114,1
109835,61,1
109836,37,1
109836,53,1
109836,89,0
109837,39,1
109838,96,2
109838,41,2
109839,84,1
109840,66,2
109841,69,2
109841,78,1
109842,29,1
109842,77,2
109842,111,1
109843,90,1
109843,48,2
109844,9,1
109844,39,2
109845,24,1
109845,50,1
109846,20,1
109846,23,1
109846,114,2
109847,15,1
109847,69,2
109847,95,1
109848,44,1
109848,26,1
109849,92,1
109850,18,2
109850,30,2
109850,91,1
109851,113,1
109851,59,1
109852,91,1
109852,58,2
109853,71,1
109853,58,0
109854,105,1
109854,95,2
109854,13,1
109855,11,1
109856,38,0
109856,43,1
109856,73,1
109857,79,1
109857,67,1
109857,8,1
109858,41,1
109858,103,2
109859,92,1
109859,1,1
109860,11,1
109860,70,2
109861,43,2
109861,38,1
109861,116,1
109862,19,1
109862,74,1
109862,95,1
109863,53,1
109863,9,1
109863,88,2
109864,59,1
109865,41,1
109865,116,0
109866,73,1
109866,68,1
109867,77,1
109867,11,1
109868,31,1
109868,63,1
109868,67,1
109869,75,1
109869,18,1
109870,111,1
109871,29,1
109872,91,1
109872,97,2
109872,50,1
109873,106,1
109873,19,1
109874,79,2
109875,18,1
109875,83,1
109875,77,1
109876,47,1
109877,50,1
109877,46,1
109878,61,1
109878,95,2
109879,67,2
109879,17,2
109880,101,2
109880,110,2
109880,118,2
109881,44,1
109881,103,2
109881,116,2
109882,15,1
109882,117,2
109883,64,1
109883,119,1
109883,71,1
109884,22,2
109884,28,2
109885,17,1
109886,32,1
109886,29,2
109887,58,1
109888,57,1
109888,23,1
109889,18,1
109890,1,2
109890,105,1
109890,3,1
109891,91,1
109891,70,1
109891,38,1
109892,14,1
109893,73,1
109894,68,1
109894,6,2
109894,83,1
109895,120,2
109895,37,2
109896,96,2
109896,42,2
109897,68,1
109897,8,1
109897,25,1
109898,4,1
109899,115,1
109899,115,1
109900,31,0
109900,60,1
109901,82,2
109901,2,1
109902,35,1
109902,87,1
109903,18,2
109903,32,1
109903,3,1
109904,34,1
109904,111,1
109905,39,1
109905,52,1
109906,23,1
109907,110,1
109907,33,1
109908,15,1
109908,90,1
109909,96,2
109909,58,1
109909,88,1
109910,116,0
109910,118,1
109911,68,2
109912,120,1
109912,57,2
109913,2,1
109913,8,2
109914,91,0
109914,34,1
109915,38,2
109915,105,1
109916,59,1
109916,104,1
109916,106,2
109917,71,1
109918,36,2
109918,47,1
109919,79,2
109919,7,1
109919,18,1
109920,2,1
109920,31,1
109920,105,2
109921,42,1
109921,94,1
109922,2,1
109922,117,2
109923,71,2
109923,53,1
109923,44,1
109924,31,1
109925,73,1
109925,38,2
109926,6,1
109926,120,1
109927,75,1
109928,12,1
109928,88,2
109929,16,1
109930,100,2
109930,74,2
109931,118,1
109931,29,2
109932,48,1
109932,10,1
109932,35,2
109933,104,1
109934,51,2
109935,119,1
109935,113,1
109935,2,2
109936,31,1
109937,55,2
109937,5,1
109938,109,2
109938,92,2
109939,9,1
109939,8,1
109939,75,1
109940,66,1
109940,60,2
109941,9,1
109941,66,1
109941,65,0
109942,102,1
109942,4,1
109943,73,1
109943,87,0
109944,89,1
109945,96,1
109945,64,1
109945,33,1
109946,87,2
109946,86,1
109946,55,1
109947,80,2
109947,80,1
109948,40,1
109948,59,2
109948,91,2
109949,120,1
109949,112,1
109949,99,1
109950,108,0
109950,99,1
109950,109,1
109951,68,1
109951,104,2
109951,91,1
109952,31,1
109952,98,1
109952,4,1
109953,84,1
109954,100,1
109954,4,1
109955,37,1
109955,119,1
109955,115,2
109956,108,1
109956,9,1
109957,11,1
109957,47,1
109957,103,1
109958,41,2
109958,120,2
109958,5,1
109959,112,1
109959,95,2
109960,83,1
109960,107,1
109961,7,2
109962,64,1
109962,9,1
109963,65,1
109963,105,2
109964,116,2
109964,15,1
109965,71,2
109965,11,1
109966,31,1
109966,27,1
109967,118,2
109967,96,1
109968,34,1
109969,99,1
109969,65,0
109969,87,2
109970,88,1
109970,83,2
109971,120,1
109971,66,2
109972,113,1
109972,29,1
109973,22,1
109974,84,1
109974,104,1
109975,58,1
109975,30,1
109975,27,1
109976,117,1
109976,99,1
109976,109,2
109977,10,1
109977,65,1
109977,20,1
109978,110,2
109979,103,1
109979,65,1
109979,113,1
109980,34,1
109980,41,1
109981,16,1
109981,60,1
109982,64,1
109983,65,1
109984,92,2
109984,61,2
109985,92,1
109985,3,1
109986,104,1
109986,58,1
109986,67,1
109987,98,1
109988,120,1
109989,10,1
109989,48,2
109990,33,1
109991,10,1
109991,78,1
109991,44,1
109992,77,1
109992,78,1
109992,27,1
109993,4,1
109993,75,1
109994,94,1
109994,22,2
109995,29,2
109995,89,1
109995,118,0
109996,29,2
109997,1,2
109998,90,1
109998,101,1
109998,73,2
109999,30,1
109999,24,1
110000,76,1
110000,61,1
110000,109,1
110001,46,1
110002,61,1
110003,54,2
110004,102,0
110005,85,2
110005,16,1
110006,2,1
110006,120,1
110006,26,1
110007,8,1
110007,61,2
110007,1,1
110008,67,1
110008,56,1
110009,56,2
110010,111,2
110010,76,2
110010,108,1
110011,53,1
110011,76,0
110011,5,2
110012,85,1
110012,18,0
110012,76,1
110013,101,2
110013,56,1
110014,62,1
110014,37,1
110014,58,2
110015,79,1
110016,90,2
110016,80,1
110016,4,1
110017,64,1
110018,87,1
110018,12,1
110019,10,0
110019,27,2
110019,110,1
110020,19,1
110020,42,1
110021,109,1
110021,66,0
110022,45,1
110022,104,1
110022,51,1
110023,57,1
110023,33,1
110024,64,1
110024,94,1
110024,11,1
110025,20,1
110025,60,1
110026,72,2
110027,53,1
110027,102,1
110028,38,1
110029,35,1
110029,57,1
110030,117,1
110030,60,1
110030,94,1
110031,78,1
110031,18,1
110031,57,1
110032,77,1
110032,13,2
110032,70,1
110033,47,2
110033,30,1
110033,101,1
110034,102,1
110035,86,1
110035,18,2
110036,40,2
110037,2,1
110037,4,2
110038,117,0
110038,115,1
110038,82,2
110039,58,1
110039,7,2
110039,24,1
110040,83,1
110040,9,1
110041,13,1
110041,38,2
110041,119,1
110042,71,1
110042,73,1
110042,102,2
110043,52,1
110044,118,1
110044,90,1
110045,119,2
110045,100,2
110046,24,2
110046,61,1
110046,93,1
110047,10,2
110047,69,1
110048,28,1
110048,89,0
110048,28,1
110049,22,2
110049,42,1
110049,64,1
110050,25,1
110051,18,1
110051,42,0
110051,34,1
110052,68,1
110052,97,1
110052,32,0
110053,77,1
110054,19,2
110054,76,1
110054,6,1
110055,61,1
110056,14,2
110057,37,1
110057,100,1
110057,54,1
110058,120,1
110058,98,2
110058,77,1
110059,76,1
110059,90,1
110060,9,1
110061,24,1
110061,22,1
110062,95,1
110063,24,1
110064,29,1
110064,38,2
110065,93,1
110065,116,1
110065,83,1
110066,56,2
110066,80,1
110066,99,1
110067,93,1
110067,1,2
110067,51,1
110068,33,1
110068,49,2
110068,76,2
110069,38,1
110069,35,1
110069,109,1
110070,84,1
110071,98,2
110071,24,1
110071,33,1
110072,82,0
110072,116,1
110073,52,1
110073,11,1
110074,103,1
110075,38,1
110075,22,1
110076,100,1
110076,35,2
110077,47,1
110077,78,1
110077,65,1
110078,104,2
110078,36,1
110078,72,1
110079,59,0
110079,103,1
110080,81,1
110081,62,1
110082,19,1
110082,72,1
110083,66,1
110083,52,2
110083,20,1
110084,119,2
110085,89,2
110085,75,2
110086,14,1
110086,45,1
110087,24,1
110087,31,1
110087,35,1
110088,78,1
110088,32,1
110088,41,1
110089,83,1
110089,38,1
110090,9,1
110091,37,1
110091,8,1
110091,119,1
110092,99,1
110092,74,1
110093,37,1
110093,117,1
110093,82,1
110094,115,1
110094,34,1
110094,98,2
110095,85,1
110095,54,1
110096,96,1
110096,100,1
110097,42,1
110097,99,0
110097,12,2
110098,109,1
110098,120,1
110099,92,1
110100,104,1
110100,110,1
110100,60,1
110101,25,2
110101,39,2
110102,18,2
110102,46,2
110102,35,1
110103,86,1
110104,85,1
110104,38,1
110104,71,1
110105,108,1
110105,65,1
110105,55,1
110106,52,1
110106,31,2
110106,94,1
110107,83,2
110107,109,1
110108,49,1
110109,64,1
110109,58,1
110110,69,2
110111,37,1
110111,106,1
110111,58,1
110112,70,2
110112,84,1
110112,59,1
110113,78,2
110114,62,1
110115,58,1
110115,42,1
110115,17,1
110116,73,1
110117,36,1
110117,39,1
110117,89,1
110118,46,1
110119,64,1
110119,53,0
110120,44,1
110120,45,1
110121,93,1
110122,80,1
110122,75,2
110123,112,1
110123,19,1
110124,87,1
110125,47,2
110126,24,2
110126,43,1
110126,4,1
110127,113,1
110127,115,1
110128,78,1
110128,7,1
110128,83,1
110129,15,1
110129,55,2
110129,90,1
110130,3,2
110130,16,1
110130,37,2
110131,85,1
110132,103,2
110132,54,1
110133,5,2
110133,53,1
110133,8,1
110134,110,1
110135,77,1
110136,2,1
110137,112,1
110137,48,1
110138,98,1
110138,30,2
110139,87,1
110140,74,1
110141,19,1
110141,32,1
110142,84,1
110143,25,2
110143,25,1
110143,62,0
110144,55,1
110145,119,1
110146,37,1
110147,96,1
110147,55,1
110148,85,2
110148,36,1
110149,41,1
110149,113,1
110150,110,1
110150,103,1
110150,83,1
110151,75,1
110151,107,2
110151,19,1
110152,23,1
110152,28,0
110152,119,2
110153,109,1
110154,71,1
110154,60,2
110155,88,1
110155,72,1
110156,14,2
110156,29,1
110157,80,0
110157,80,1
110158,32,2
110158,13,1
110158,43,0
110159,79,1
110159,107,2
110159,64,2
110160,100,1
110160,34,2
110160,27,1
110161,28,1
110161,47,1
110161,79,1
110162,34,2
110163,76,1
110164,53,1
110164,78,1
110164,64,1
110165,25,1
110165,20,2
110166,59,2
110167,101,1
110167,27,1
110168,114,1
110168,44,2
110168,24,2
110169,1,2
110170,85,1
110171,97,1
110171,116,1
110172,31,1
110173,27,2
110173,120,2
110173,76,0
110174,116,1
110174,73,1
110175,100,2
110176,2,1
110176,98,1
110176,83,1
110177,48,2
110178,90,1
110178,18,1
110178,96,1
110179,57,1
110179,114,1
110180,38,1
110180,116,1
110180,18,1
110181,114,1
110182,13,1
110183,58,2
110184,72,1
110184,31,1
110185,119,1
110185,90,1
110186,34,1
110186,33,1
110187,119,1
110187,103,1
110187,75,1
110188,44,1
110188,30,1
110188,92,1
110189,96,2
110189,82,2
110189,60,2
110190,10,1
110190,97,1
110191,106,1
110191,107,1
110191,40,1
110192,90,1
110193,75,1
110193,29,1
110194,84,1
110194,116,1
110194,94,2
110195,115,2
110196,30,1
110197,48,1
110197,99,1
110198,102,1
110199,16,1
110199,16,1
110199,113,1
110200,96,2
110201,46,2
110202,98,1
110202,87,2
110203,20,1
110204,1,1
110204,6,1
110205,34,1
110205,67,1
110206,54,1
110206,90,1
110207,113,1
110207,1,2
110208,2,1
110208,14,1
110208,94,1
110209,40,2
110210,16,2
110210,75,1
110210,60,2
110211,32,2
110212,22,2
110213,46,1
110214,98,1
110214,85,1
110214,100,1
110215,16,2
110216,44,1
110217,96,1
110218,72,1
110218,1,1
110218,76,1
110219,65,1
110220,12,1
110221,49,1
110222,78,1
110222,113,1
110222,96,1
110223,52,1
110223,44,1
110224,22,1
110225,117,1
110225,14,1
110225,72,1
110226,51,1
110226,42,1
110227,120,1
110228,117,2
110228,91,1
110229,76,1
110230,100,2
110231,53,1
110231,27,2
110231,23,0
110232,92,1
110232,96,1
110233,2,2
110233,74,1
110233,62,0
110234,97,1
110234,102,1
110234,66,2
110235,108,1
110235,80,1
110235,9,1
110236,1,1
110236,35,1
110236,46,2
110237,109,1
110237,87,1
110237,69,2
110238,55,1
110238,101,1
110238,74,2
110239,85,1
110239,36,2
110239,29,2
110240,93,2
110241,110,1
110241,98,2
110242,75,2
110243,85,1
110243,70,1
110244,63,0
110244,66,0
110244,27,1
110245,63,1
110246,77,1
110246,120,2
110246,56,0
110247,97,2
110247,1,1
110248,54,0
110248,15,1
110249,117,0
110249,92,1
110250,34,2
110250,63,1
110251,105,1
110251,63,1
110251,83,2
110252,30,2
110253,4,2
110253,67,1
110254,39,1
110254,58,2
110255,84,0
110255,78,1
110255,69,1
110256,86,1
110256,85,2
110257,53,1
110257,15,1
110257,65,2
110258,111,2
110258,49,2
110258,92,2
110259,74,1
110259,79,2
110259,109,2
110260,53,2
110261,15,1
110262,48,1
110262,98,2
110263,3,1
110263,53,1
110264,114,1
110264,53,1
110265,112,1
110265,14,1
110265,106,1
110266,79,1
110266,6,1
110266,38,1
110267,83,1
110267,35,2
110267,15,1
110268,59,1
110268,98,1
110269,70,1
110270,33,2
110271,23,2
110271,49,1
110271,27,1
110272,35,1
110272,27,2
110273,62,1
110273,38,1
110274,5,1
110274,32,2
110274,4,1
110275,62,1
110275,105,1
110276,96,1
110276,82,1
110277,28,1
110277,1,1
110277,10,1
110278,23,2
110278,40,2
110278,77,1
110279,55,2
110279,18,1
110280,48,1
110280,80,2
110280,17,2
110281,8,1
110281,87,1
110281,40,1
110282,47,1
110283,10,1
110284,116,1
110285,118,2
110286,11,1
110286,10,2
110287,30,1
110287,46,1
110288,99,0
110288,13,1
110289,39,2
110290,99,2
110291,59,1
110291,80,1
110292,104,1
110292,12,1
110292,110,1
110293,82,1
110293,102,1
110293,29,0
110294,57,1
110294,37,1
110294,71,1
110295,59,1
110295,65,1
110295,84,1
110296,113,2
110296,12,1
110297,36,1
110297,49,1
110298,114,0
110298,79,0
110299,85,1
110299,110,1
110300,85,0
110300,97,2
110301,68,1
110301,102,1
110302,98,1
110302,75,2
110302,20,1
110303,38,1
110303,3,1
110304,58,1
110305,59,2
110305,94,1
110305,11,2
110306,101,2
110306,64,1
110307,68,1
110307,46,1
110308,44,1
110309,51,2
110309,56,2
110310,10,1
110310,61,1
110310,91,1
110311,36,1
110311,40,1
110311,42,1
110312,20,0
110312,81,2
110313,8,1
110314,97,1
110314,49,2
110315,58,1
110316,94,1
110316,7,1
110317,69,1
110317,41,1
110318,57,1
110318,7,2
110319,62,1
110319,5,1
110319,13,1
110320,12,2
110320,23,1
110321,69,1
110321,51,2
110321,57,1
110322,7,0
110323,29,1
110323,95,1
110323,100,1
110324,52,2
110325,53,2
110325,77,1
110325,94,1
110326,76,2
110326,18,1
110326,26,1
110327,18,2
110327,58,2
110327,32,1
110328,17,1
110328,9,1
110329,73,0
110330,84,1
110331,24,2
110331,65,2
110331,74,0
110332,120,2
110332,87,2
110332,33,2
110333,66,2
110333,85,1
110333,64,1
110334,97,1
110334,64,0
110335,66,1
110335,117,1
110335,40,1
110336,69,1
110336,52,1
110337,45,1
110337,47,1
110338,98,1
110339,7,1
110340,76,2
110340,48,2
110340,13,2
110341,63,1
110341,106,1
110341,72,1
110342,108,1
110343,62,1
110343,11,2
110344,12,1
110344,101,1
110345,55,1
110345,110,1
110345,95,1
110346,71,1
110347,34,2
110347,101,1
110347,33,2
110348,58,2
110349,67,1
110349,98,2
110350,36,2
110350,56,1
110350,41,2
110351,65,1
110352,96,1
110352,95,1
110352,74,1
110353,103,1
110353,31,1
110354,60,2
110355,90,2
110355,108,1
110356,105,1
110356,120,1
110356,25,1
110357,42,1
110358,14,2
110358,104,1
110359,71,1
110359,35,2
110359,101,1
110360,63,2
110360,49,2
110360,98,1
110361,31,1
110361,84,2
110362,79,1
110363,107,1
110363,99,0
110364,100,2
110364,55,1
110364,5,1
110365,24,2
110366,23,2
110367,49,1
110367,58,2
110368,53,1
110368,52,2
110368,105,1
110369,45,1
110369,92,1
110369,26,1
110370,112,1
110371,9,1
110371,116,1
110371,66,1
110372,111,1
110373,55,1
110373,55,1
110374,94,1
110375,109,2
110376,105,1
110376,31,2
110376,31,1
110377,34,1
110377,55,2
110378,56,1
110378,23,1
110378,7,1
110379,49,1
110379,116,1
110380,16,1
110380,74,1
110380,46,1
110381,54,2
110381,27,1
110381,106,2
110382,56,1
110383,33,2
110383,68,2
110384,74,1
110385,17,1
110385,35,1
110386,119,1
110386,94,0
110386,80,0
110387,9,1
110387,60,1
110387,9,1
110388,49,1
110389,88,2
110390,18,1
110390,102,0
110391,77,1
110391,101,1
110391,108,1
110392,71,1
110393,3,1
110393,38,1
110393,58,2
110394,74,1
110394,5,2
110394,60,1
110395,48,1
110395,3,1
110396,33,1
110396,73,1
110397,103,1
110398,80,1
110398,97,1
110398,111,1
110399,32,1
110399,70,1
110399,105,1
110400,38,2
110400,49,1
110401,27,0
110401,84,1
110402,38,1
110403,42,2
110404,108,2
110404,26,1
110404,111,2
110405,83,1
110405,31,1
110405,33,1
110406,87,1
110406,4,2
110406,33,1
110407,47,2
110407,75,2
110407,85,1
110408,39,1
110408,19,1
110409,24,1
110410,71,1
110410,101,2
110410,58,1
110411,70,1
110412,108,1
110412,29,1
110413,21,1
110414,117,2
110414,47,2
110415,119,2
110416,30,1
110416,41,0
110416,110,2
110417,83,2
110417,42,2
