order_id,user_id,channel,payment_method,order_value,is_refund,order_date
108719,597,paid_search,credit_card,81.45,0,2022-08-20
108720,155,paid_search,credit_card,21.94,0,2022-02-12
108721,796,organic,credit_card,21.68,0,2022-03-24
108722,272,organic,credit_card,37.08,0,2022-11-29
108723,1571,organic,paypal,133.41,0,2022-11-27
108724,1444,organic,credit_card,57.73,0,2023-07-06
108725,1208,social,credit_card,29.12,0,2022-06-20
108726,1635,Paid Search,paypal,93.32,0,2022-05-11
108727,1261,paid_search,credit_card,90.57,0,2023-05-31
108728,1939,organic,afterpay,37.36,0,2022-06-17
108729,1533,email,credit_card,96.14,1,2023-02-01
108730,122,social,credit_card,81.0,0,2023-07-19
108731,1441,social,credit_card,99.71,0,2023-06-22
108732,1399,organic,credit_card,113.91,0,2023-11-19
108733,1504,organic,credit_card,51.98,1,2022-07-11
108734,150,social,paypal,66.89,0,2022-07-25
108735,707,organic,afterpay,13.22,0,2022-04-29
108736,1616,paid_search,credit_card,251.43,0,2023-03-06
108737,1514,organic,afterpay,111.24,0,2023-05-26
108738,2201,organic,paypal,37.84,0,2023-07-30
108739,2599,organic,credit_card,78.33,0,2023-05-23
108740,845,Paid Search,paypal,13.29,0,2022-11-10
108741,2328,social,credit_card,124.91,0,2023-04-28
108742,2470,organic,paypal,30.45,0,2023-10-17
108743,1977,organic,afterpay,177.78,0,2022-04-23
108744,1836,social,,42.56,0,2022-09-01
108745,804,paid_search,credit_card,40.44,0,2023-07-05
108746,355,social,credit_card,70.59,1,2022-06-14
108747,1606,social,afterpay,305.8,0,2023-04-23
108748,378,organic,paypal,91.91,0,2022-05-29
108749,2128,paid_search,paypal,167.49,0,2023-09-19
108750,1581,social,paypal,134.13,0,2022-10-01
108751,988,paid_search,paypal,79.6,0,2022-06-30
108752,233,organic,paypal,89.59,0,2023-07-18
108753,154,paid_search,afterpay,34.89,0,2023-11-08
108754,907,email,credit_card,19.41,0,2023-02-14
108755,1621,email,paypal,302.98,0,2023-10-01
108756,2419,Paid Search,paypal,105.29,1,2023-07-10
108757,323,paid_search,afterpay,115.75,0,2023-06-28
108758,332,paid_search,afterpay,65.23,0,2023-11-24
108759,243,organic,credit_card,87.11,0,2022-05-28
108760,430,organic,paypal,40.05,0,2023-11-26
108761,1206,paid_search,,50.87,0,2023-08-30
108762,2857,social,credit_card,42.67,0,2023-11-24
108763,1497,organic,afterpay,98.81,0,2022-12-14
108764,2424,email,paypal,82.13,0,2022-02-12
108765,81,organic,credit_card,143.55,0,2022-05-01
108766,1574,Paid Search,afterpay,267.61,0,2023-02-23
108767,420,social,afterpay,57.55,0,2022-04-24
108768,467,organic,credit_card,59.92,0,2023-03-03
108769,1081,organic,paypal,46.71,0,2023-07-30
108770,2001,organic,credit_card,62.26,0,2023-11-23
108771,1566,email,credit_card,242.55,0,2023-11-02
108772,1519,paid_search,credit_card,90.02,0,2022-05-11
108773,2877,organic,credit_card,56.18,1,2023-05-03
108774,2036,social,,103.07,0,2022-12-25
108775,804,Paid Search,paypal,134.08,0,2022-04-15
108776,1078,organic,paypal,65.92,0,2022-05-07
108777,1633,paid_search,credit_card,216.23,0,2022-05-03
108778,1985,paid_search,paypal,70.47,0,2022-12-27
108779,4,organic,credit_card,210.19,0,07-25-2022
108780,1903,paid_search,paypal,125.42,0,2022-12-12
108781,603,organic,credit_card,36.05,0,2023-12-19
108782,2368,social,credit_card,40.49,0,2023-08-22
108783,1399,organic,afterpay,38.9,0,2023-06-12
108784,501,organic,credit_card,162.92,0,2022-10-27
108785,1686,email,paypal,171.14,0,2023-04-04
108786,2619,paid_search,credit_card,127.97,0,2022-03-07
108787,185,organic,credit_card,68.44,0,2022-05-30
108788,2604,social,credit_card,146.61,0,2023-02-06
108789,2941,email,afterpay,49.05,0,2023-08-22
108790,1296,organic,afterpay,146.45,0,2023-04-27
108791,55,social,credit_card,88.0,0,2022-12-06
108792,1725,paid search,paypal,24.05,1,2023-01-23
108793,2911,social,credit_card,41.91,0,2023-02-11
108794,1871,social,credit_card,145.34,0,2022-05-16
108795,77,social,credit_card,42.82,0,2023-02-25
108796,2344,email,credit_card,222.01,0,2022-07-26
108797,1602,email,paypal,21.0,0,2022-05-17
108798,1672,organic,credit_card,87.42,0,2023-09-15
108799,2794,email,paypal,43.42,0,2022-07-13
108800,1735,paid_search,,63.82,0,2022-10-25
108801,2948,social,credit_card,59.27,1,2023-08-17
108802,2091,social,credit_card,82.81,0,2022-11-06
108803,1385,paid_search,afterpay,126.62,0,2022-11-30
108804,1252,organic,credit_card,100.56,0,2023-09-10
108805,2275,email,paypal,69.41,0,2022-06-07
108806,1087,organic,paypal,45.57,0,2022-10-04
108807,171,paid_search,credit_card,12.34,0,2022-09-22
108808,2810,Paid Search,credit_card,116.76,0,2023-11-29
108809,2898,organic,credit_card,57.66,0,2023-09-08
108810,2355,social,credit_card,80.42,0,2023-04-15
108811,1774,organic,afterpay,15.74,0,2022-06-17
108812,2616,email,credit_card,67.48,0,2023-08-10
108813,2082,email,credit_card,237.19,1,2022/06/29
108814,827,paid search,credit_card,212.62,0,2022-03-28
108815,1666,social,afterpay,49.93,0,12-20-2023
108816,130,Paid Search,paypal,110.02,0,01-22-2023
108817,1418,paid_search,paypal,149.99,0,2022-10-15
108818,1175,paid_search,credit_card,119.17,0,2022-04-04
108819,2703,email,paypal,48.7,0,2022-04-04
108820,2678,Paid Search,afterpay,61.76,0,2022-03-01
108821,1408,social,paypal,72.04,0,2023-08-06
108822,1041,paid_search,credit_card,50.6,0,2023-11-21
108823,594,paid_search,afterpay,160.79,0,2023-09-23
108824,1038,organic,credit_card,109.36,0,2023-08-22
108825,2129,paid_search,paypal,44.48,0,2022-11-27
108826,204,email,afterpay,111.6,0,2023-10-05
108827,1808,social,afterpay,32.53,0,2022-09-03
108828,1568,social,paypal,45.24,0,2022-06-21
108829,23,social,afterpay,3.1,0,2023-06-22
108830,2662,organic,paypal,112.79,0,15.08.2023
108831,1634,organic,credit_card,68.44,0,2023-06-14
108832,2192,paid_search,credit_card,139.04,0,2023-10-20
108833,104,paid_search,credit_card,74.78,0,2023-06-17
108834,1406,organic,credit_card,88.06,0,2023-09-10
108835,1479,organic,credit_card,95.72,0,2022-08-10
108836,2372,email,afterpay,125.99,0,2023-12-07
108837,1195,Paid Search,credit_card,259.62,0,2023-11-13
108838,576,paid_search,paypal,379.77,1,2022-03-21
108839,1607,Paid Search,afterpay,81.0,0,2023-01-29
108840,274,organic,paypal,58.65,0,2023-10-20
108841,452,Paid Search,credit_card,83.61,0,2023-12-12
108842,2929,organic,,65.26,0,2023-06-11
108843,125,email,credit_card,129.52,0,2022-11-04
108844,2365,organic,credit_card,116.04,0,2022-03-19
108845,1867,social,credit_card,67.7,1,2022-09-04
108846,2155,social,paypal,136.98,0,2022-09-18
108847,1684,Paid Search,afterpay,109.85,0,2023-11-01
108848,907,email,credit_card,142.91,0,2022-12-20
108849,430,organic,,96.47,0,2023-03-28
108850,2752,organic,credit_card,206.78,0,2022-09-13
108851,362,paid_search,credit_card,54.17,0,2023-11-24
108852,796,social,credit_card,80.92,0,2022-11-14
108853,432,organic,afterpay,74.02,0,2022-03-18
108854,2723,organic,credit_card,43.95,0,2022-02-14
108855,1544,paid_search,credit_card,92.98,0,2023-10-26
108856,859,social,credit_card,54.37,0,2023-02-10
108857,1430,organic,credit_card,112.0,0,2022-12-30
108858,1346,paid_search,credit_card,225.93,0,2022-07-16
108859,1631,paid_search,credit_card,55.51,0,2023-06-22
108860,576,organic,credit_card,123.87,0,2022-05-28
108861,1089,social,paypal,220.69,0,2023-10-29
108862,893,paid_search,credit_card,34.3,0,2023-08-20
108863,270,social,credit_card,17.99,0,2023-04-15
108864,2020,social,credit_card,95.54,0,2022-12-01
108865,1124,organic,credit_card,153.61,0,2023-05-03
108866,438,paid_search,credit_card,96.21,0,2022-10-29
108867,1043,email,credit_card,9.6,0,2022-09-04
108868,2273,paid_search,credit_card,42.49,0,2022-05-24
108869,1642,paid_search,credit_card,105.92,0,2022-02-16
108870,2508,social,paypal,185.11,0,2022-09-04
108871,2442,organic,credit_card,111.15,0,2023-04-03
108872,2960,social,credit_card,92.31,0,2022-06-15
108873,1384,social,credit_card,105.76,0,2022-03-15
108874,1454,paid_search,paypal,45.68,0,2022-11-11
108875,15,organic,credit_card,119.1,0,2022-05-09
108876,2608,email,credit_card,178.47,0,2022-04-01
108877,1675,organic,afterpay,100.2,0,2022/09/18
108878,1004,paid_search,credit_card,18.55,1,2023-11-05
108879,2462,social,paypal,217.91,0,2023-02-20
108880,1379,organic,afterpay,87.2,0,2022-07-09
108881,1481,email,,89.82,0,2023-05-17
108882,1746,Paid Search,paypal,71.93,0,2023-09-19
108883,1862,paid_search,credit_card,49.89,1,2022-08-27
108884,115,paid_search,paypal,253.8,0,2022-07-24
108885,1376,email,credit_card,72.82,0,2022-04-22
108886,976,email,credit_card,26.82,0,2022-02-18
108887,1686,paid_search,credit_card,128.49,0,2022-11-18
108888,2084,Paid Search,credit_card,26.99,0,2023-01-26
108889,2290,paid_search,credit_card,400.36,0,2022-11-06
108890,1687,paid_search,credit_card,84.85,0,2023-03-04
108891,63,organic,paypal,52.31,0,2022-06-22
108892,2714,social,afterpay,54.33,0,2023-12-09
108893,509,email,credit_card,60.75,0,2023-07-02
108894,188,social,credit_card,19.75,0,2022/10/09
108895,2783,paid_search,afterpay,47.82,0,2023-11-24
108896,93,social,credit_card,35.71,0,2023-07-25
108897,5,email,credit_card,61.11,0,2022-09-25
108898,2073,Paid Search,credit_card,106.8,0,2022-06-12
108899,2556,email,credit_card,121.21,0,2022-12-03
108900,98,organic,paypal,77.69,0,2023-01-24
108901,1292,organic,afterpay,122.11,0,2022-11-12
108902,2710,organic,credit_card,170.24,0,2022-11-20
108903,1788,organic,,104.78,0,2022-07-13
108904,1309,paid_search,credit_card,40.69,0,2023-03-26
108905,684,email,afterpay,21.65,0,2023-05-14
108906,1133,social,credit_card,52.26,0,2023-11-04
108907,27,social,credit_card,143.72,0,2023-08-24
108908,1782,paid_search,credit_card,262.17,0,2023-06-22
108909,2103,Paid Search,afterpay,26.53,0,2023-11-20
108910,781,paid_search,paypal,188.53,0,2023-05-24
108911,2346,paid_search,credit_card,98.22,0,2023-01-28
108912,1615,social,credit_card,61.1,0,2022-12-09
108913,1042,Paid Search,afterpay,94.84,0,2023-10-27
108914,2866,paid_search,afterpay,37.25,0,2022-10-03
108915,1794,social,paypal,72.18,0,2023-05-23
108916,855,organic,credit_card,160.11,0,2023-10-08
108917,1643,paid_search,credit_card,54.7,0,2023-04-12
108918,1933,email,credit_card,81.41,0,2022-10-08
108919,2027,email,credit_card,157.35,0,2022-02-22
108920,1988,organic,credit_card,124.55,0,2023-05-23
108921,2607,Paid Search,credit_card,117.09,0,2023-08-26
108922,1270,paid_search,credit_card,24.09,0,2023-06-26
108923,2551,organic,afterpay,85.63,0,2023-01-02
108924,1113,Paid Search,afterpay,101.6,0,2023-11-08
108925,2251,paid_search,credit_card,148.59,0,2023-01-08
108926,2994,social,credit_card,25.1,0,2023-01-04
108927,240,organic,credit_card,63.92,0,2023-05-26
108928,490,email,afterpay,55.5,0,2022-03-14
108929,1037,Paid Search,credit_card,81.04,0,2022-04-15
108930,2697,social,credit_card,78.52,0,2022-02-22
108931,1339,paid search,credit_card,53.48,1,2022-09-08
108932,2037,email,credit_card,34.86,0,2022-04-20
108933,685,email,credit_card,14.02,0,2022-09-23
108934,2027,paid search,credit_card,86.14,0,2022-07-07
108935,2291,social,paypal,57.61,0,2022-12-24
108936,2555,paid search,credit_card,115.15,0,2022-05-25
108937,1615,paid_search,credit_card,100.74,0,2023-10-01
108938,1768,organic,credit_card,114.41,0,2023-11-04
108939,613,paid_search,credit_card,110.82,0,2023-10-14
108940,162,social,credit_card,133.0,0,2023-09-10
108941,656,organic,credit_card,130.37,0,2022-11-02
108942,621,paid_search,credit_card,102.26,0,2023-02-16
108943,1257,paid_search,afterpay,69.68,0,2022-02-20
108944,2159,Paid Search,credit_card,262.85,0,2023-12-05
108945,1952,email,credit_card,273.84,0,2022-08-28
108946,2982,organic,afterpay,87.2,0,2023-09-29
108947,1256,social,paypal,66.97,0,2023-09-17
108948,1976,social,,226.0,0,2023-10-09
108949,750,organic,credit_card,131.28,0,2022-07-10
108950,709,social,credit_card,73.55,0,2023-08-27
108951,2321,paid_search,credit_card,48.08,0,2022-03-10
108952,1622,paid_search,afterpay,192.73,0,2022-05-29
108953,2855,paid_search,credit_card,48.49,0,2023-02-25
108954,41,email,credit_card,65.42,0,2023-12-12
108955,560,email,paypal,80.83,0,2023-02-12
108956,466,email,paypal,14.41,0,2023-02-11
108957,1101,email,,105.46,0,2023-09-04
108958,1714,organic,,62.03,1,2023-09-18
108959,490,paid_search,paypal,112.93,0,2022-03-14
108960,117,email,credit_card,133.59,0,2023-10-04
108961,2482,social,credit_card,39.17,0,2023-05-16
108962,1595,paid_search,credit_card,125.03,0,2023-05-04
108963,196,social,credit_card,59.31,0,10/06/2022
108964,619,organic,credit_card,458.6,0,2022-02-28
108965,1475,Paid Search,credit_card,61.66,0,2023-10-22
108966,2473,Paid Search,credit_card,39.02,0,2022-12-23
108967,1308,Paid Search,,101.97,0,2023-06-24
108968,34,social,afterpay,94.38,0,2023-10-12
108969,2343,email,paypal,197.24,0,2022-12-22
108970,1275,organic,credit_card,57.14,0,2022-07-10
108971,339,social,afterpay,13.17,0,2023-07-01
108972,2666,paid search,credit_card,135.4,0,2023-11-23
108973,180,social,credit_card,14.29,0,2022-10-12
108974,622,paid_search,afterpay,218.28,0,06/10/2022
108975,1657,email,credit_card,74.42,0,2023-01-19
108976,2667,paid_search,afterpay,66.05,1,2023-03-05
108977,643,organic,credit_card,120.82,0,2023-09-05
108978,2071,social,afterpay,88.9,0,2022-08-22
108979,1681,organic,credit_card,70.03,0,2022-11-29
108980,1351,paid_search,credit_card,33.45,0,2022-06-28
108981,1178,organic,paypal,11.63,0,2022-09-09
108982,619,Paid Search,credit_card,69.52,0,2022-12-27
108983,1170,paid_search,credit_card,83.08,0,2023/08/14
108984,252,organic,credit_card,359.53,0,2022-10-21
108985,302,social,credit_card,239.05,1,2022-11-23
108986,1567,paid_search,,40.87,0,2022-12-12
108987,2211,paid_search,credit_card,18.61,0,2022-11-19
108988,612,email,credit_card,96.0,1,2023-12-16
108989,1072,Paid Search,afterpay,96.94,0,2022-03-03
108990,2493,social,credit_card,129.67,0,2023-12-14
108991,1944,paid_search,credit_card,77.76,1,2022-03-16
108992,74,Paid Search,credit_card,66.24,0,2023-08-09
108993,2874,social,paypal,56.36,0,2022-06-14
108994,1728,organic,paypal,35.06,0,2023-01-15
108995,542,social,credit_card,93.4,0,2022-09-07
108996,157,Paid Search,,44.25,0,2023-04-26
108997,1290,paid_search,paypal,109.95,0,2023-06-19
108998,256,social,paypal,54.36,0,2022-04-27
108999,1052,paid_search,afterpay,70.83,0,2022-10-09
109000,937,social,credit_card,188.03,0,2022-10-23
109001,2166,Paid Search,paypal,50.3,0,2023-07-08
109002,2418,organic,afterpay,51.69,0,2022-04-21
109003,2257,social,credit_card,89.74,0,2023-10-14
109004,2635,email,paypal,408.38,0,2023-05-07
109005,2897,paid_search,,125.92,0,2023-10-23
109006,1892,social,paypal,78.84,0,2022-10-10
109007,1582,paid_search,credit_card,29.75,0,2022-02-18
109008,316,social,credit_card,99.62,0,2022-10-14
109009,2492,organic,paypal,12.56,0,2022-10-03
109010,1776,organic,paypal,87.88,0,2022-07-03
109011,1971,organic,paypal,92.07,0,2023-10-02
109012,1222,email,credit_card,141.3,0,2023-06-15
109013,1723,Paid Search,credit_card,97.95,0,2023-05-04
109014,2676,Paid Search,paypal,124.53,0,2023-12-30
109015,2493,social,paypal,19.01,0,2023-07-27
109016,570,organic,paypal,34.6,0,2022-05-26
109017,2630,paid_search,afterpay,317.66,0,2023-04-23
109018,2653,paid search,credit_card,143.34,0,2023-01-19
109019,2789,paid_search,credit_card,60.25,0,2023-10-18
109020,908,organic,credit_card,63.54,0,2023-07-26
109021,649,social,afterpay,66.5,0,2022-12-19
109022,1641,paid_search,afterpay,274.86,0,2023-05-05
109023,2353,organic,credit_card,283.41,1,2022-09-14
109024,339,organic,paypal,241.4,0,2023-01-27
109025,529,organic,paypal,152.03,0,2023-07-16
109026,2102,paid_search,credit_card,105.61,0,2022-05-23
109027,1136,organic,credit_card,45.96,0,2022-08-31
109028,2732,paid_search,credit_card,271.25,0,2022-09-21
109029,1952,social,credit_card,108.0,0,2022-07-09
109030,419,social,paypal,148.29,0,2023-08-26
109031,2353,social,credit_card,235.19,0,2022-12-21
109032,1680,social,paypal,72.6,0,2022-05-04
109033,85,Paid Search,credit_card,141.4,0,2022-10-06
109034,2300,Paid Search,credit_card,180.31,0,2023-12-02
109035,1752,email,credit_card,211.74,1,2022-06-21
109036,126,email,credit_card,173.44,0,2023-03-11
109037,2658,paid search,credit_card,170.9,0,2023-03-11
109038,2028,paid_search,credit_card,136.07,0,2023-09-24
109039,1429,social,,95.81,0,2023-11-29
109040,2352,organic,,73.52,0,2023-03-21
109041,2896,email,afterpay,25.67,0,16.04.2023
109042,1290,Paid Search,credit_card,14.59,0,2022-09-21
109043,2703,paid_search,paypal,86.79,0,2022-08-12
109044,644,organic,credit_card,103.99,0,2022-05-10
109045,2906,organic,credit_card,125.63,0,2022-05-24
109046,2559,organic,afterpay,314.99,0,2023-10-12
109047,2255,organic,paypal,86.05,1,2023-07-21
109048,574,Paid Search,credit_card,20.95,0,2022-11-08
109049,2923,organic,paypal,60.15,0,2023-07-08
109050,2559,email,credit_card,225.01,0,2023-01-16
109051,2022,paid_search,credit_card,95.28,0,2022-12-13
109052,1668,paid_search,paypal,31.59,0,2023-06-15
109053,2249,Paid Search,credit_card,111.45,0,2023-07-22
109054,2871,organic,paypal,30.51,0,2023-11-14
109055,1308,email,credit_card,217.25,0,2023-10-28
109056,137,paid_search,credit_card,25.91,0,2023-04-12
109057,130,organic,afterpay,224.08,0,2023-07-08
109058,1219,organic,credit_card,78.23,0,16.09.2023
109059,1018,paid_search,paypal,20.58,0,2023-04-20
109060,432,Paid Search,credit_card,89.52,0,2023-10-14
109061,2588,paid_search,credit_card,29.26,0,2022-08-27
109062,2383,Paid Search,credit_card,94.94,0,2022-11-03
109063,2574,social,credit_card,61.52,0,2023-06-12
109064,2606,social,credit_card,143.1,0,2022-11-24
109065,909,paid_search,credit_card,123.79,0,2023-02-09
109066,2014,social,afterpay,34.49,0,2023-08-29
109067,2558,organic,paypal,32.33,0,03.08.2022
109068,209,paid_search,credit_card,297.44,0,2022-03-04
109069,1985,organic,credit_card,12.33,0,2022-11-10
109070,58,organic,,34.94,0,2023-04-08
109071,2008,Paid Search,credit_card,115.65,0,2023-07-04
109072,2864,social,credit_card,168.9,0,2023-12-18
109073,1369,organic,credit_card,72.96,0,2023-05-08
109074,1038,organic,,166.92,0,2023-02-03
109075,1383,email,credit_card,95.23,0,2023-11-20
109076,377,paid_search,credit_card,182.79,0,2022-10-10
109077,2291,organic,paypal,83.85,0,2022-07-16
109078,993,organic,afterpay,83.46,0,2023-10-08
109079,2939,social,paypal,23.31,0,2023-07-14
109080,415,paid_search,credit_card,185.58,0,2023-09-25
109081,394,organic,,236.77,0,2023-02-06
109082,729,paid search,credit_card,86.09,0,2023-09-21
109083,358,Paid Search,afterpay,16.89,0,2022-05-14
109084,1600,Paid Search,credit_card,213.87,0,2023-09-17
109085,1182,email,afterpay,83.62,0,2022/06/06
109086,2722,organic,credit_card,85.33,0,2022-03-10
109087,2066,email,credit_card,94.08,0,2023-01-14
109088,2776,social,credit_card,189.48,0,2022-09-01
109089,2609,paid_search,credit_card,261.96,0,2022-12-16
109090,1592,email,paypal,26.01,0,2023-04-02
109091,155,paid search,paypal,25.98,0,2022-10-05
109092,1591,email,afterpay,61.48,0,2023-11-10
109093,1555,Paid Search,credit_card,64.48,0,2022/11/13
109094,487,organic,credit_card,254.61,0,2022-09-19
109095,2199,Paid Search,afterpay,136.43,0,2022-12-17
109096,1383,organic,paypal,144.39,0,2023-06-27
109097,2416,organic,credit_card,53.23,0,2023-07-06
109098,1071,social,credit_card,103.55,0,2022-09-13
109099,2255,email,credit_card,47.9,0,2023-06-21
109100,2498,Paid Search,credit_card,52.06,0,2022-05-18
109101,1507,social,credit_card,21.32,0,2023-12-31
109102,1876,organic,paypal,52.14,0,2023-09-30
109103,924,social,paypal,45.63,0,2022-12-28
109104,2745,social,credit_card,223.48,0,2022-02-05
109105,2618,organic,afterpay,209.12,1,2023-05-14
109106,2191,organic,afterpay,55.88,0,2023-07-01
109107,1071,social,paypal,86.06,1,2022-07-13
109108,191,paid_search,credit_card,61.3,0,2023-11-15
109109,140,paid_search,credit_card,100.95,1,2023-07-16
109110,615,email,paypal,171.69,0,2022-04-23
109111,2973,email,credit_card,41.78,0,2023-05-27
109112,1515,social,paypal,54.61,0,2023-07-01
109113,624,social,credit_card,153.59,0,2023-11-02
109114,1340,organic,paypal,54.91,0,2022-08-06
109115,1346,organic,credit_card,152.89,0,2022-06-26
109116,87,email,credit_card,22.95,0,2022-07-02
109117,1918,social,credit_card,116.17,0,2023-01-29
109118,282,social,paypal,47.96,0,2022-05-04
109119,2812,organic,credit_card,170.89,0,2022-03-03
109120,1098,email,credit_card,84.23,0,2023-07-25
109121,453,organic,afterpay,0.0,1,2023-11-11
109122,47,organic,credit_card,130.17,0,2023-09-25
109123,1612,organic,afterpay,72.86,0,2022-03-21
109124,2986,social,afterpay,195.11,0,2022-10-16
109125,2079,social,credit_card,73.86,0,2023-07-03
109126,2582,Paid Search,credit_card,123.23,0,07-26-2023
109127,2065,organic,credit_card,139.35,1,2023-03-17
109128,1684,email,paypal,166.82,0,2022-07-06
109129,1259,email,afterpay,45.87,0,31.07.2023
109130,392,organic,paypal,79.51,0,2023-04-16
109131,354,social,credit_card,71.48,0,2022-09-25
109132,305,email,credit_card,47.13,0,2023-11-12
109133,1623,paid_search,credit_card,55.87,0,2023-02-03
109134,1574,organic,paypal,76.77,0,2022-03-29
109135,1564,email,,69.54,0,2022-07-25
109136,1613,organic,paypal,38.65,0,2022-09-02
109137,1949,organic,paypal,83.1,0,2022-02-27
109138,2557,social,credit_card,91.45,0,2022-05-30
109139,712,paid search,paypal,202.34,0,2022-06-27
109140,1419,social,credit_card,17.63,0,2022-10-23
109141,2733,social,afterpay,67.35,0,2023-03-10
109142,786,social,credit_card,148.56,0,2022-10-16
109143,857,paid_search,paypal,19.1,0,2022-08-08
109144,177,paid_search,paypal,82.84,0,2023-06-14
109145,1430,paid_search,paypal,40.61,0,2022-09-27
109146,2349,social,credit_card,250.94,0,2022-12-24
109147,2493,email,credit_card,134.95,0,2022-04-11
109148,2069,paid_search,paypal,74.28,0,2022-02-25
109149,711,organic,afterpay,120.22,0,2023-09-05
109150,2749,email,credit_card,139.94,0,2022-07-06
109151,1868,organic,credit_card,121.94,0,2023-11-20
109152,152,organic,credit_card,48.58,0,2022-09-07
109153,2907,email,credit_card,77.39,0,2023-08-15
109154,1467,Paid Search,,17.74,0,2023-02-14
109155,96,paid_search,paypal,158.52,0,2022-08-13
109156,1099,email,credit_card,3.88,0,2022-03-12
109157,2926,email,afterpay,168.82,0,2023-09-20
109158,640,paid_search,credit_card,29.73,0,2023-01-09
109159,1157,email,credit_card,57.32,0,2023-06-18
109160,2448,social,credit_card,16.03,0,2023-04-26
109161,2294,organic,paypal,58.19,0,2023-01-02
109162,112,email,afterpay,18.16,0,2022-02-04
109163,1194,organic,credit_card,33.47,0,2023-07-02
109164,1623,paid_search,credit_card,35.33,1,2023-06-12
109165,1634,paid_search,paypal,219.1,0,2022-09-14
109166,1162,social,credit_card,129.57,0,2022-06-30
109167,1618,organic,credit_card,85.2,0,2022-09-26
109168,1260,email,credit_card,34.33,0,2023-11-22
109169,1672,social,credit_card,111.37,0,2022-05-14
109170,2842,organic,paypal,192.6,0,2022-07-25
109171,1595,social,credit_card,75.14,0,2023-05-07
109172,2164,Paid Search,credit_card,129.97,1,2022-03-06
109173,1496,paid_search,credit_card,184.89,0,2023-12-16
109174,2982,organic,paypal,133.67,0,2023-07-03
109175,1225,Paid Search,credit_card,126.91,0,2023-04-16
109176,292,organic,afterpay,136.95,0,2022-11-12
109177,2390,social,credit_card,128.87,0,2022-09-13
109178,1015,organic,credit_card,46.18,0,2023-08-19
109179,1634,paid_search,credit_card,159.15,0,2022-10-15
109180,1240,paid_search,credit_card,366.52,0,2022-03-31
109181,1660,Paid Search,credit_card,53.28,1,2022-10-04
109182,585,organic,afterpay,21.31,0,2023-07-04
109183,1914,organic,credit_card,31.52,0,2022-09-02
109184,2027,organic,credit_card,27.45,0,2023-09-13
109185,1493,Paid Search,credit_card,29.3,0,2022-09-04
109186,27,organic,paypal,230.66,0,2023-03-10
109187,1701,organic,credit_card,65.02,0,2022-11-10
109188,455,organic,credit_card,111.95,0,2023-08-27
109189,918,social,credit_card,188.0,0,2023-08-27
109190,2628,email,credit_card,52.81,0,2022-09-03
109191,14,social,credit_card,42.5,0,2023-02-17
109192,2146,paid_search,credit_card,108.53,0,2022-03-17
109193,279,organic,credit_card,196.0,0,2022-07-22
109194,1964,paid_search,credit_card,299.44,0,2022-09-09
109195,490,paid_search,credit_card,59.58,0,2023-02-20
109196,985,paid_search,paypal,106.5,0,2022-05-06
109197,961,paid_search,afterpay,63.56,1,2022-03-16
109198,1783,paid_search,afterpay,133.41,0,2022-09-16
109199,2672,organic,credit_card,74.86,0,2023-08-28
109200,2255,organic,paypal,250.57,0,2022-12-14
109201,1888,organic,paypal,61.6,0,2023-01-01
109202,1870,organic,credit_card,50.85,0,2023-09-24
109203,1597,organic,credit_card,61.43,0,2023-10-17
109204,2645,organic,credit_card,40.19,0,2023-05-13
109205,2743,organic,,29.98,0,2022-11-24
109206,1263,organic,paypal,0.0,0,2023-07-30
109207,250,organic,credit_card,102.44,0,2023-06-04
109208,1607,organic,paypal,30.94,0,2022-09-03
109209,740,paid_search,paypal,166.34,0,2023-07-09
109210,306,social,paypal,143.08,0,2022-02-02
109211,1807,email,paypal,96.91,0,2023-11-23
109212,1937,email,paypal,22.49,0,2023-11-16
109213,1826,paid_search,,135.53,0,2022-08-26
109214,2766,paid_search,credit_card,22.23,0,07/01/2023
109215,183,organic,paypal,38.21,0,2023-03-14
109216,2693,email,credit_card,69.34,0,2022-12-03
109217,30,social,paypal,152.94,0,2023-06-22
109218,1412,social,afterpay,39.62,0,2023-05-15
109219,767,organic,credit_card,83.88,0,2023-08-12
109220,615,paid_search,credit_card,216.23,0,2023-06-10
109221,1005,organic,credit_card,17.24,0,2022-10-19
109222,2122,email,credit_card,82.01,0,2023-09-01
109223,24,organic,afterpay,69.68,0,2023-11-24
109224,2476,Paid Search,credit_card,160.05,0,2023-09-05
109225,1056,organic,credit_card,116.09,0,2023-01-30
109226,2911,social,afterpay,97.34,0,2023-06-29
109227,2387,organic,credit_card,143.62,0,2023-07-26
109228,1971,social,credit_card,71.28,0,2023-08-27
109229,2005,paid_search,credit_card,61.93,0,2023-10-05
109230,1539,Paid Search,afterpay,31.79,0,2023-05-01
109231,2560,organic,credit_card,81.84,0,2022-06-24
109232,672,email,credit_card,85.17,0,2022-08-11
109233,2925,social,credit_card,172.69,0,2023-01-19
109234,571,paid_search,paypal,72.06,0,2022-11-26
109235,764,Paid Search,paypal,19.88,0,2023-05-06
109236,1243,organic,credit_card,76.13,0,2023-04-03
109237,713,organic,afterpay,135.14,0,2022-03-03
109238,2637,Paid Search,credit_card,171.66,0,2022-12-29
109239,767,paid search,credit_card,38.2,0,2023-03-18
109240,1783,Paid Search,credit_card,84.23,0,2022-03-24
109241,1294,Paid Search,paypal,9.84,0,2023-02-19
