user_id,country,device,signup_date
2548,CA,Mobile,2022-08-08
2549,AU,desktop,2022/12/03
2550,AU,Mobile,2022-08-11
2551,AU,desktop,2023-10-10
2552,US,mobile,2022-12-26
2553,AU,desktop,2022-11-25
2554,AU,Mobile,2023-04-08
2555,US,mobile,2023-07-15
2556,AU,Mobile,2023-01-17
2557,AU,desktop,2023-08-13
2558,US,desktop,2023-09-09
2559,AU,mobile,2022-06-18
2560,US,desktop,2022-08-05
2561,US,mobile,2023-01-13
2562,US,mobile,2022-04-29
2563,CA,Mobile,2022-07-09
2564,US,desktop,2023-01-05
2565,US,desktop,2022-05-29
2566,US,mobile,2023-11-07
2567,UK,mobile,2023-10-14
2568,CA,Mobile,2023-05-03
2569,CA,mobile,2023-01-09
2570,UK,mobile,2023-11-24
2571,AU,mobile,2022-06-09
2572,AU,mobile,2022-12-17
2573,AU,mobile,2022-10-15
2574,,Mobile,2022-10-15
2575,UK,mobile,2022-08-14
2576,UK,mobile,2023-06-07
2577,AU,desktop,2023-06-06
2578,CA,mobile,2022-09-30
2579,AU,Mobile,2023-02-06
2580,AU,mobile,2022-07-02
2581,AU,mobile,2023-10-27
2582,US,mobile,2023-05-03
2583,US,mobile,2022-05-04
2584,CA,Mobile,2023-09-18
2585,AU,Desktop,2023-02-18
2586,US,mobile,2023-12-26
2587,US,mobile,2022-06-21
2588,AU,desktop,2022-10-15
2589,UK,Mobile,2023-03-11
2590,UK,desktop,2023-11-17
2591,UK,mobile,2022-04-23
2592,CA,Desktop,2022-05-02
2593,UK,mobile,2023-06-28
2594,AU,mobile,2022-08-10
2595,UK,desktop,2023-09-23
2596,AU,Mobile,2022-02-08
2597,AU,Mobile,2023-05-12
2598,AU,desktop,2022-08-21
2599,UK,Mobile,2023-06-14
2600,UK,mobile,2022-05-29
2601,AU,desktop,2023-02-01
2602,UK,mobile,2023-10-23
2603,CA,desktop,2023-09-30
2604,AU,Desktop,2022-10-29
2605,AU,mobile,2022-12-26
2606,UK,mobile,2022-08-26
2607,AU,mobile,2023-10-09
2608,US,mobile,2023-10-25
2609,AU,Desktop,2022-08-24
2610,US,mobile,2022-07-22
2611,UK,mobile,2022-09-13
2612,UK,desktop,2023-08-21
2613,UK,desktop,2023-10-24
2614,CA,Mobile,2022-08-23
2615,UK,Mobile,2022-12-11
2616,UK,desktop,2023-06-18
2617,AU,Desktop,2023-04-11
2618,US,Mobile,2023-06-25
2619,AU,Mobile,2022-08-01
2620,UK,mobile,2023-04-08
2621,AU,mobile,2023-03-12
2622,US,Mobile,2022-10-10
2623,AU,Desktop,2023-07-16
2624,UK,desktop,2023-08-30
2625,CA,Desktop,2023-04-08
2626,US,Mobile,2023-02-11
2627,CA,desktop,2022-03-29
2628,AU,desktop,2022-02-13
2629,US,Mobile,2023-04-06
2630,CA,mobile,2022-10-05
2631,AU,Mobile,2023-11-14
2632,,desktop,2023-02-25
2633,AU,mobile,2023-12-02
2634,AU,Desktop,2022-12-19
2635,CA,mobile,2023-11-27
2636,AU,desktop,2023-05-30
2637,,Mobile,2023-12-04
2638,,desktop,2023-09-22
2639,AU,mobile,2022-01-19
2640,US,Desktop,2022-01-23
2641,AU,Mobile,2023-02-17
2642,US,mobile,2022-01-30
2643,AU,Mobile,2022-04-18
2644,AU,mobile,2023-01-02
2645,AU,mobile,2022-10-08
2646,US,mobile,2022-05-08
2647,,desktop,2022-08-17
2648,UK,Mobile,2022-04-21
2649,UK,desktop,2022-05-16
2650,US,mobile,2022-12-28
2651,UK,mobile,2022/07/05
2652,AU,Desktop,2023-10-18
2653,UK,Mobile,2023-08-07
2654,,Desktop,2022-05-09
2655,AU,mobile,2022-09-18
2656,UK,mobile,2023-05-30
2657,CA,desktop,2023-03-25
2658,CA,desktop,2022-04-14
2659,UK,mobile,2023-04-28
2660,AU,mobile,2022-08-12
2661,AU,desktop,2023-05-06
2662,AU,Mobile,2023-04-18
2663,UK,desktop,2022-01-10
2664,AU,mobile,2023-02-09
2665,CA,mobile,2022-10-29
2666,AU,Desktop,2022-08-19
2667,AU,mobile,2022-03-07
2668,US,Mobile,2022-04-22
2669,UK,desktop,2022-01-13
2670,AU,mobile,2023-01-28
2671,US,mobile,2023-05-15
2672,US,Mobile,2023-08-21
2673,AU,Mobile,2022-08-22
2674,AU,Mobile,2023-08-25
2675,UK,mobile,2022-11-10
2676,US,Mobile,2023-07-20
2677,AU,Mobile,2022-01-12
2678,UK,desktop,2022-07-28
2679,,mobile,2022-01-14
2680,US,Mobile,2023-09-25
2681,US,Desktop,2023-02-22
2682,CA,Mobile,03-13-2023
2683,,desktop,2023-01-12
2684,UK,Mobile,2022-01-20
2685,US,desktop,2023-08-10
2686,US,Desktop,2022-03-11
2687,UK,mobile,2022-07-30
2688,AU,mobile,2022-04-11
2689,US,mobile,2023-11-29
2690,UK,mobile,2022-05-12
2691,US,mobile,2023-09-15
2692,US,desktop,2023-01-16
2693,UK,mobile,2022-05-12
2694,AU,Mobile,2022-01-20
2695,US,desktop,2023-06-20
2696,UK,mobile,2022-08-15
2697,AU,Desktop,2022-06-03
2698,AU,desktop,2023-04-14
2699,,Mobile,2023-02-09
2700,AU,mobile,2022-07-21
2701,AU,mobile,2022-02-07
2702,,desktop,2022-07-07
2703,UK,mobile,2022-02-26
2704,UK,desktop,2022-01-20
2705,CA,desktop,2022-09-30
2706,AU,mobile,2022-04-29
2707,UK,desktop,2023-08-06
2708,US,mobile,2023-05-31
2709,UK,Desktop,2022-08-09
2710,US,mobile,2023-06-10
2711,US,Mobile,2023-05-30
2712,US,mobile,2023-12-29
2713,US,desktop,2022-12-02
2714,UK,Mobile,2023-11-29
2715,US,mobile,2022-02-24
2716,US,Mobile,2023-05-15
2717,US,mobile,2023-06-20
2718,US,desktop,2022-06-11
2719,UK,desktop,2023-11-01
2720,UK,mobile,2023-08-17
2721,UK,mobile,2022-06-08
2722,,mobile,2022-07-07
2723,UK,Mobile,2022-03-01
2724,US,mobile,2022-11-15
2725,UK,mobile,2022-07-30
2726,,mobile,2023-02-10
2727,US,mobile,2023-10-26
2728,UK,Desktop,2022-04-19
2729,UK,mobile,2022-03-17
2730,US,Mobile,2023-06-26
2731,AU,desktop,2022-11-10
2732,US,desktop,2022-04-27
2733,,mobile,2023-12-05
2734,US,Mobile,2022-01-19
2735,US,desktop,2023-03-08
2736,,mobile,2023-11-16
2737,US,mobile,2022-12-16
2738,US,mobile,2022-07-02
2739,UK,mobile,2022-04-23
2740,UK,mobile,2022-07-02
2741,AU,desktop,2023-04-26
2742,US,mobile,2022-05-26
2743,US,Mobile,2023-09-20
2744,AU,Mobile,2022-04-23
2745,US,Mobile,2023-04-21
2746,US,desktop,2022-10-30
2747,AU,mobile,2022-04-28
2748,US,Desktop,2022-06-10
2749,AU,Mobile,2023-02-05
2750,US,Mobile,2022-07-17
2751,CA,desktop,2022-09-17
2752,UK,mobile,2023-10-22
2753,AU,mobile,2022-02-16
2754,AU,desktop,03/02/2023
2755,AU,Mobile,2023-12-11
2756,US,desktop,2023-07-13
2757,AU,Desktop,2022-03-19
2758,US,mobile,2022-05-04
2759,AU,mobile,2022-03-16
2760,CA,mobile,2022-05-17
2761,US,mobile,2023-08-25
2762,AU,desktop,2023-02-04
2763,UK,desktop,2023-05-20
2764,AU,Mobile,2023-05-15
2765,AU,mobile,2023-07-27
2766,US,mobile,2022-05-18
2767,US,mobile,2022-02-19
2768,UK,desktop,2023-09-11
2769,AU,mobile,2023-09-17
2770,US,desktop,2022-09-11
2771,AU,desktop,2023-09-22
2772,AU,desktop,2023-12-11
2773,CA,mobile,2023-07-17
2774,UK,desktop,2023-03-02
2775,AU,Mobile,2023-07-01
2776,US,desktop,2022-10-29
2777,AU,mobile,2023-08-04
2778,CA,Mobile,2022-12-15
2779,AU,Mobile,2022-02-18
2780,AU,mobile,2022-03-15
2781,US,mobile,2023-12-05
2782,US,Desktop,2022-09-18
2783,US,mobile,2022-12-22
2784,AU,mobile,2023-08-05
2785,AU,mobile,2023-08-25
2786,US,Mobile,2022-09-17
2787,AU,mobile,2023-09-30
2788,CA,Mobile,2022-10-22
2789,AU,mobile,2023-10-03
2790,US,mobile,2022-11-09
2791,UK,desktop,2023-09-04
2792,AU,mobile,2022-07-01
2793,US,Desktop,2023-11-17
2794,UK,mobile,2022-12-30
2795,AU,mobile,2022-07-07
2796,CA,mobile,2023-07-23
2797,US,mobile,2023-06-27
2798,AU,Desktop,2023-08-19
2799,US,desktop,2023-10-26
2800,AU,mobile,2023-07-02
2801,UK,Mobile,2023-12-26
2802,UK,Mobile,2023-02-12
2803,UK,mobile,2023-09-10
2804,,mobile,2023-02-18
2805,UK,Desktop,2022-12-08
2806,US,Desktop,2022-08-08
2807,AU,Desktop,2022-06-12
2808,US,desktop,2022-08-08
2809,AU,desktop,2022-09-27
2810,UK,mobile,2023-09-24
2811,US,mobile,2023-02-04
2812,AU,mobile,2022-07-01
2813,AU,desktop,2023-09-10
2814,US,desktop,2023-12-30
2815,US,desktop,2022-07-24
2816,US,Desktop,2023-08-05
2817,US,desktop,2023-07-10
2818,US,Desktop,2022-08-16
2819,UK,mobile,2023-11-27
2820,AU,desktop,2023-09-11
2821,AU,Mobile,2023-08-19
2822,US,mobile,2022-09-07
2823,US,Desktop,2023-03-17
2824,AU,desktop,2023-06-17
2825,US,mobile,2022-07-15
2826,AU,mobile,2023-11-21
2827,US,desktop,2023-06-03
2828,US,Mobile,2022-03-11
2829,US,Desktop,2023-10-01
2830,UK,mobile,2023-02-03
2831,AU,mobile,2023-11-03
2832,,mobile,2022-07-22
2833,US,mobile,2022-05-28
2834,US,mobile,2023-04-17
2835,UK,Desktop,2023-10-17
2836,UK,mobile,2022-07-18
2837,US,mobile,2023-03-02
2838,US,mobile,2023-10-28
2839,AU,mobile,05-07-2023
2840,AU,desktop,2022-05-22
2841,AU,Mobile,2022-11-09
2842,AU,desktop,2022-06-14
2843,US,mobile,2022-11-10
2844,AU,mobile,2022-01-21
2845,UK,Mobile,2022-03-23
2846,CA,mobile,2023-08-04
2847,,desktop,2022-05-11
2848,US,mobile,2023-08-22
2849,UK,desktop,2023-12-31
2850,CA,mobile,2022-11-01
2851,US,desktop,2023-01-06
2852,AU,Desktop,2023-01-19
2853,,Mobile,2023-03-21
2854,US,Mobile,2023-03-01
2855,US,Desktop,2022-06-10
2856,AU,Mobile,2022-06-27
2857,AU,mobile,2023-09-21
2858,CA,mobile,2023-12-09
2859,US,desktop,2023-05-05
2860,AU,desktop,2022-11-23
2861,AU,mobile,2023-08-21
2862,US,mobile,2022-10-16
2863,US,Desktop,2023-08-16
2864,AU,mobile,2023-10-26
2865,CA,mobile,2023-07-27
2866,AU,mobile,2023-07-27
2867,AU,desktop,2022-12-20
2868,UK,mobile,2022-01-28
2869,AU,desktop,2022-02-12
2870,UK,mobile,2023-11-12
2871,UK,desktop,2023-02-27
2872,UK,desktop,2023-08-21
2873,AU,mobile,2022-06-26
2874,AU,Mobile,2023-06-13
2875,AU,mobile,2023-09-02
2876,US,mobile,2023-05-09
2877,UK,desktop,2022-07-17
2878,UK,mobile,2023-09-02
2879,UK,desktop,2023-07-31
2880,,mobile,2023-06-01
2881,UK,mobile,2023-05-29
2882,AU,mobile,2022-01-22
2883,AU,Mobile,2022-04-22
2884,UK,Mobile,2022-02-26
2885,AU,desktop,2022-03-07
2886,AU,mobile,2022-04-08
2887,US,mobile,2022-05-24
2888,UK,desktop,2023-03-11
2889,AU,desktop,2023-09-29
2890,UK,mobile,2023-11-10
2891,UK,Mobile,2022-03-27
2892,US,mobile,2023-08-11
2893,AU,desktop,2022-12-10
2894,AU,desktop,2022-10-21
2895,UK,desktop,2023-07-25
2896,UK,desktop,2023-10-12
2897,CA,mobile,2023-09-03
2898,US,desktop,2023-12-05
2899,AU,Mobile,2022-08-31
2900,AU,mobile,2023-07-15
2901,UK,Mobile,2022-02-01
2902,AU,Desktop,2023-01-26
2903,AU,desktop,2022-10-04
2904,US,mobile,2023-06-16
2905,AU,desktop,2022-06-03
2906,AU,desktop,2023-01-18
2907,US,mobile,2022-03-09
2908,AU,Mobile,2022-08-02
2909,AU,desktop,2023-10-17
2910,UK,mobile,2023-01-11
2911,UK,mobile,2022-08-01
2912,AU,desktop,2022-03-20
2913,UK,Desktop,2023-12-27
2914,US,desktop,2023-09-20
2915,US,desktop,2023-08-27
2916,CA,mobile,2023-01-16
2917,UK,mobile,2023-11-11
2918,UK,Mobile,2022-02-27
2919,AU,mobile,2022-01-26
2920,AU,desktop,2023-03-23
2921,CA,mobile,2022-03-07
2922,US,mobile,2022-09-11
2923,AU,mobile,2022-02-13
2924,UK,Desktop,2022-04-07
2925,UK,mobile,2023-07-08
2926,CA,mobile,2022-08-15
2927,AU,mobile,2023-11-10
2928,CA,desktop,2023-03-12
2929,AU,mobile,2023-08-24
2930,AU,mobile,2023-01-14
2931,US,mobile,2022-06-27
2932,AU,desktop,2023-03-03
2933,AU,mobile,2023-12-10
2934,UK,mobile,2022-11-03
2935,AU,mobile,2023-05-19
2936,AU,Mobile,2022-09-25
2937,AU,desktop,2023-08-09
2938,US,Mobile,2022-01-08
2939,US,Desktop,2023-05-23
2940,UK,Desktop,2023-04-21
2941,UK,mobile,2022-10-24
2942,US,desktop,2022-06-13
2943,CA,desktop,2023-04-30
2944,AU,desktop,2023-08-20
2945,AU,mobile,2022-03-13
2946,UK,Mobile,2023-07-21
2947,AU,mobile,2023-07-13
2948,,desktop,2022-08-26
2949,US,mobile,2022-04-14
2950,UK,mobile,2022-07-29
2951,US,mobile,2023-07-08
2952,US,mobile,2023-04-13
2953,US,Mobile,30.03.2023
2954,UK,mobile,2022-09-25
2955,US,mobile,2023-01-21
2956,,Desktop,2023-01-22
2957,AU,mobile,2022-09-16
2958,AU,desktop,2022-10-10
2959,US,mobile,18/09/2023
2960,US,mobile,2022-02-09
2961,CA,desktop,2023-05-01
2962,AU,desktop,2022-08-08
2963,US,mobile,2022-05-09
2964,AU,Desktop,2023-06-04
2965,US,Desktop,2023-09-05
2966,CA,Desktop,2023-11-19
2967,AU,mobile,2023-09-11
2968,US,mobile,2023-09-05
2969,,Mobile,2022-09-17
2970,CA,desktop,2023-01-01
2971,US,mobile,2023-06-28
2972,US,desktop,2023-10-11
2973,AU,mobile,2023-06-08
2974,US,Mobile,2022-01-16
2975,CA,mobile,2022-05-09
2976,UK,desktop,2023-07-29
2977,AU,mobile,2022-04-19
2978,AU,desktop,2023-06-17
2979,AU,Mobile,2023-11-01
2980,AU,desktop,2022-09-26
2981,AU,Desktop,2022-06-11
2982,US,desktop,2022-09-17
2983,AU,Desktop,2022-04-12
2984,AU,mobile,2023-05-21
2985,US,mobile,2023-07-25
2986,AU,mobile,2022-09-04
2987,AU,mobile,2023-10-02
2988,AU,desktop,2023-06-21
2989,AU,mobile,2022-05-11
2990,US,Mobile,2022-12-19
2991,AU,Mobile,2022-07-15
2992,UK,Mobile,2023-10-28
2993,CA,Mobile,2023-01-17
2994,UK,desktop,2023-10-07
2995,US,mobile,2022-08-15
2996,CA,mobile,2023-12-02
2997,UK,Mobile,2023-04-21
2998,AU,desktop,2023-04-22
2999,US,mobile,2022-09-22
3000,CA,desktop,2023-01-07
